Game_ID,Player_ID,OffRtg,DefRtg
03ac65b9a32fde1e201bfb427f6e41e4,1177a5cdd245dc40c6c39bac4df89ce3,,
03ac65b9a32fde1e201bfb427f6e41e4,11beb0ae23e6425510297a31fa21881e,98.86363636363636,106.66666666666667
03ac65b9a32fde1e201bfb427f6e41e4,a3bac86ad549b2f128a62399d73d6299,113.95348837209302,127.27272727272727
03ac65b9a32fde1e201bfb427f6e41e4,ef232aca3c330ff4f84215374638d026,,
03ac65b9a32fde1e201bfb427f6e41e4,25b9943b95a816346c06eae76c78a593,,
03ac65b9a32fde1e201bfb427f6e41e4,ff52c317e26534ae1679da3c917e9fec,105.45454545454544,104.46428571428572
03ac65b9a32fde1e201bfb427f6e41e4,41c0674725d4cddab004649e9db5a3ce,92.3076923076923,126.08695652173914
03ac65b9a32fde1e201bfb427f6e41e4,6ad10958a1d4920dccb1daec39bebd6b,96.3855421686747,96.42857142857143
03ac65b9a32fde1e201bfb427f6e41e4,7ad61d685fab533836df6c4605db1ac2,,
03ac65b9a32fde1e201bfb427f6e41e4,7dfbb5980c066844384ba7424aceae47,105.74712643678161,98.9010989010989
03ac65b9a32fde1e201bfb427f6e41e4,1f568a2342e4c375873d49a15e2d4448,141.66666666666669,136.36363636363635
03ac65b9a32fde1e201bfb427f6e41e4,ad1c818605d80c2d6aeabf60426e94a9,,
03ac65b9a32fde1e201bfb427f6e41e4,90ba0d1de241290df2e124a5e02d68ef,106.25,125.0
03ac65b9a32fde1e201bfb427f6e41e4,83c15c0962941640faab838a8f6f151d,98.0,97.11538461538461
03ac65b9a32fde1e201bfb427f6e41e4,6f6a807d57aae8f651222523dc82dc35,98.14814814814815,90.19607843137256
03ac65b9a32fde1e201bfb427f6e41e4,fbcda0bcb861e4726ca8871b8965ede4,,
03ac65b9a32fde1e201bfb427f6e41e4,14de632b07100527b0ced12fd4eeffb7,,
03ac65b9a32fde1e201bfb427f6e41e4,821887f9a002be16b5f79729fae59e01,,
03ac65b9a32fde1e201bfb427f6e41e4,255fe2a8be0ed5c06dd99969ab4fea55,135.71428571428572,121.42857142857142
03ac65b9a32fde1e201bfb427f6e41e4,3d75035d20b173a867d4bf32c8a58f0b,,
03ac65b9a32fde1e201bfb427f6e41e4,1a6703883f8f47bb4daf09c03be3bda2,128.57142857142858,95.71428571428572
03ac65b9a32fde1e201bfb427f6e41e4,bfef77a3e57907855444410d490e7bfd,,
03ac65b9a32fde1e201bfb427f6e41e4,0b978fcfa7f2ec839c563a755e345ff8,77.77777777777779,115.99999999999999
03ac65b9a32fde1e201bfb427f6e41e4,3626b893fc73a5cbd67d1ea48a5c7039,99.00990099009901,103.09278350515463
03ac65b9a32fde1e201bfb427f6e41e4,ff59dc439c6c323320bc355afe884fcb,94.9367088607595,98.73417721518987
03ac65b9a32fde1e201bfb427f6e41e4,52c6125836c465f4ac5232121dacb49d,127.77777777777777,111.76470588235294
03ac65b9a32fde1e201bfb427f6e41e4,94e99d76e87ee926faab66d382b3a955,,
03ac65b9a32fde1e201bfb427f6e41e4,a1591595c04d12e88e3cb427fb667618,103.15789473684211,100.0
03ac65b9a32fde1e201bfb427f6e41e4,31598ba01a3fff03ed0a87d7dea11dfe,98.82352941176471,108.04597701149426
096e231adad0be6ab1cc89cce56847f8,ae53f8ba6761b64a174051da817785bc,114.81481481481481,93.10344827586206
096e231adad0be6ab1cc89cce56847f8,e59b921ab3da55f632bc748beb12805a,,
096e231adad0be6ab1cc89cce56847f8,618f6d58ab2881152607c2a6e057bc51,110.71428571428572,89.47368421052632
096e231adad0be6ab1cc89cce56847f8,dd1da128c27db468d95b99b583f8a57d,100.0,100.0
096e231adad0be6ab1cc89cce56847f8,c10b49616a2f4a23607dc1a8be4fde9f,113.63636363636364,104.91803278688525
096e231adad0be6ab1cc89cce56847f8,f4a5ca938177c407a9dab5412e39498f,111.76470588235294,96.875
096e231adad0be6ab1cc89cce56847f8,c5dd5b2e3b975f0849d9b74e74125cb9,121.17647058823529,101.20481927710843
096e231adad0be6ab1cc89cce56847f8,42e0d7167f04a4ff958c6442da0e6851,129.41176470588235,114.70588235294117
096e231adad0be6ab1cc89cce56847f8,766802a8fda500d7945950de7398c9c6,118.18181818181819,112.85714285714286
096e231adad0be6ab1cc89cce56847f8,5db9c1c8184510fee8161e7fafdc9c49,100.0,92.3076923076923
096e231adad0be6ab1cc89cce56847f8,2ad626904c8b28cceb8e12c624a84240,105.55555555555556,81.57894736842105
096e231adad0be6ab1cc89cce56847f8,ed95dff5440fadf3042b5acacea81eed,,
096e231adad0be6ab1cc89cce56847f8,e816ff284dc3f965b8f3d605a3b91bae,100.0,100.0
096e231adad0be6ab1cc89cce56847f8,bd45fe7dba52aa2cd00ba80ff107d05b,,
096e231adad0be6ab1cc89cce56847f8,8d2127290c94bd41b82a2938734bc750,125.0,109.80392156862746
096e231adad0be6ab1cc89cce56847f8,4dd3d6a51dc97c651d3a86eec4362a1f,,
096e231adad0be6ab1cc89cce56847f8,5cce6ffa455e6372d9de0de400482ab6,81.57894736842105,102.7027027027027
096e231adad0be6ab1cc89cce56847f8,bf6ed471f8425903310f08548a206905,,
096e231adad0be6ab1cc89cce56847f8,4413c19cf092bda39332d7833c90bfe6,70.83333333333334,116.66666666666667
096e231adad0be6ab1cc89cce56847f8,44230324724c84f122ac62a5f0918314,76.0,112.00000000000001
096e231adad0be6ab1cc89cce56847f8,902362537ff2a39c0c0cfb82ab0adac2,85.71428571428571,100.0
096e231adad0be6ab1cc89cce56847f8,48ec4e6c52f418d5ca4ef510ba473ea0,116.90140845070422,114.86486486486487
096e231adad0be6ab1cc89cce56847f8,d00d552bc4e50f63f9397a74514519ba,80.0,144.44444444444443
096e231adad0be6ab1cc89cce56847f8,1b37fed4823f31ccbf03515f4b9fe438,87.5,87.5
096e231adad0be6ab1cc89cce56847f8,7027df5d9c51192f3527ac8c74b4d08d,,
096e231adad0be6ab1cc89cce56847f8,616281dee946056b071699476fdee9ec,118.64406779661016,120.63492063492063
096e231adad0be6ab1cc89cce56847f8,e814950408915f43de2b079dce7c21c5,104.0,124.35897435897436
096e231adad0be6ab1cc89cce56847f8,99104de2626f67c1fa2ce70504970c3f,126.53061224489797,123.07692307692308
096e231adad0be6ab1cc89cce56847f8,4ef3dae16c436459ff05156abca5cebd,75.0,109.09090909090908
096e231adad0be6ab1cc89cce56847f8,d81d912f81fa43178f423aa89a713e96,119.23076923076923,125.0
117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f,,
117a5a71c34c2d8a39ff66d884462bd7,d1159a16ddc833d8787756a5b90b9141,,
117a5a71c34c2d8a39ff66d884462bd7,24e7fa348c6b922fe075358bdabc0b29,,
117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126,,
117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96,109.23076923076923,96.96969696969697
117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c,105.12820512820514,103.7037037037037
117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717,82.05128205128204,100.0
117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4,122.22222222222223,133.33333333333331
117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec,,
117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417,108.8235294117647,97.26027397260275
117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9,77.77777777777779,133.33333333333331
117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95,98.59154929577466,106.75675675675676
117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213,108.64197530864197,109.75609756097562
117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797,95.65217391304348,134.7826086956522
117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611,92.3076923076923,107.5
117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e,107.2289156626506,98.76543209876543
117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0,107.93650793650794,118.0327868852459
117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b,,
117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b,101.28205128205127,105.26315789473684
117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20,100.0,77.5
117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724,97.5609756097561,102.49999999999999
117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1,107.89473684210526,94.5945945945946
117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c,113.20754716981132,98.07692307692307
117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66,,
117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28,124.48979591836735,119.56521739130434
117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31,,
117a5a71c34c2d8a39ff66d884462bd7,a05b7a85a87b3c7789bf03ec6de8a132,,
117a5a71c34c2d8a39ff66d884462bd7,c4d3f5f09856d59a1ebd1618e137dc57,,
117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172,100.0,95.0
117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94,,
1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522,,
1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1,118.42105263157893,107.31707317073172
1ea0a33aafb4a3cb31ba79cff049300c,69c02fbc5211dd22186fa1b43e3c71b3,,
1ea0a33aafb4a3cb31ba79cff049300c,724b933e9d3762a78354b89759d0d19f,,
1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc,118.91891891891892,102.56410256410255
1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a,94.44444444444444,114.28571428571428
1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c,,
1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d,95.23809523809523,117.07317073170731
1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287,115.68627450980394,96.29629629629629
1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b,104.8780487804878,110.71428571428572
1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de,,
1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6,111.62790697674419,100.0
1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056,91.48936170212765,131.11111111111111
1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3,93.42105263157895,115.78947368421053
1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47,114.81481481481481,97.5
1ea0a33aafb4a3cb31ba79cff049300c,7ad61d685fab533836df6c4605db1ac2,,
1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec,112.65822784810126,96.29629629629629
1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448,88.88888888888889,125.0
1ea0a33aafb4a3cb31ba79cff049300c,25b9943b95a816346c06eae76c78a593,,
1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d,113.09523809523809,98.79518072289156
1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef,97.2972972972973,132.35294117647058
1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce,87.87878787878788,132.25806451612902
1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026,,
1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299,103.125,112.90322580645163
1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e,116.0493827160494,96.3855421686747
1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269,,
1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3,,
1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b,121.875,95.3125
1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9,,
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,74.28571428571429,91.17647058823529
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,82.27848101265823,101.26582278481013
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,,
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,,
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,83.33333333333334,94.66666666666667
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,90.76923076923077,94.20289855072464
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,96.55172413793103,93.33333333333333
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,,
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,,
1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,93.65079365079364,92.3076923076923
1ef70f0ed41e6862e3860613e3f21054,1ddd9c3d32c6f8245158a15b58b38992,,
1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f,,
1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,,
1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,95.8904109589041,92.3076923076923
1ef70f0ed41e6862e3860613e3f21054,fa9ea3ddb13b576d0a7db1b23842c00e,,
1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,94.11764705882352,79.36507936507937
1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,,
1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c,,
1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,100.0,106.06060606060606
1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,95.1219512195122,80.0
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,,
1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,,
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,100.0,164.28571428571428
1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,88.88888888888889,83.33333333333334
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,,
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,94.44444444444444,164.70588235294116
1ef70f0ed41e6862e3860613e3f21054,95920e4bf5b6c15ba8dffbf959b38ba5,,
1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,97.22222222222221,71.83098591549296
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,,
1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,94.56521739130434,88.76404494382022
25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,,
25a5ddd58e1b7af731e179e2f98ed42f,d1159a16ddc833d8787756a5b90b9141,,
25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,122.38805970149254,86.56716417910447
25a5ddd58e1b7af731e179e2f98ed42f,cf76849b2d40cd089fa8fe823846b717,,
25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,102.56410256410255,105.26315789473684
25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,109.375,111.94029850746267
25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,142.0,86.0
25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,102.49999999999999,114.6341463414634
25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,115.06849315068493,92.10526315789474
25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,123.07692307692308,88.05970149253731
25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,150.0,86.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,104.4776119402985,101.44927536231884
25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,102.85714285714285,131.34328358208955
25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,,
25a5ddd58e1b7af731e179e2f98ed42f,f53d9aa67d5fed6677cf8d57a4707485,,
25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,112.72727272727272,105.76923076923077
25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,82.35294117647058,88.57142857142857
25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,96.34146341463415,114.81481481481481
25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,107.89473684210526,91.66666666666666
25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,,
25a5ddd58e1b7af731e179e2f98ed42f,01e5ad8b6847aa68c70fe1acc54a884d,,
25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,83.05084745762711,132.75862068965517
25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,115.27777777777777,110.00000000000001
25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,83.60655737704919,132.78688524590163
25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,69.23076923076923,130.0
27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,,
27caeb326b241334bfb308787974f959,d1159a16ddc833d8787756a5b90b9141,,
27caeb326b241334bfb308787974f959,24e7fa348c6b922fe075358bdabc0b29,,
27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,,
27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,107.8125,109.375
27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,105.26315789473684,111.8421052631579
27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,94.11764705882352,127.77777777777777
27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,102.73972602739727,112.16216216216218
27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,109.58904109589041,118.91891891891892
27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,100.0,116.66666666666667
27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,,
27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,108.33333333333333,92.3076923076923
27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,108.64197530864197,112.79069767441861
27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,102.08333333333333,112.00000000000001
27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,100.0,125.71428571428571
27caeb326b241334bfb308787974f959,821887f9a002be16b5f79729fae59e01,,
27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,133.33333333333331,100.0
27caeb326b241334bfb308787974f959,14de632b07100527b0ced12fd4eeffb7,,
27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,,
27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,107.54716981132076,104.08163265306123
27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,,
27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,112.5,103.5294117647059
27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,112.90322580645163,101.0989010989011
27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,117.33333333333333,109.45945945945945
27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,111.86440677966101,110.00000000000001
27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,,
27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,,
27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,117.14285714285715,112.90322580645163
27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,103.33333333333334,103.44827586206897
27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,123.07692307692308,101.28205128205127
2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,,
2877e9e9980619126420db0163ee0779,d1159a16ddc833d8787756a5b90b9141,,
2877e9e9980619126420db0163ee0779,24e7fa348c6b922fe075358bdabc0b29,,
2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126,,
2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96,88.75,82.5
2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,105.1948051948052,82.27848101265823
2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,94.11764705882352,88.57142857142857
2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,,
2877e9e9980619126420db0163ee0779,3d784b11288b827cbd97d6dbcd6602ec,,
2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,94.5945945945946,78.94736842105263
2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,130.0,100.0
2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,101.49253731343283,82.35294117647058
2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,91.8918918918919,76.31578947368422
2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,115.38461538461537,108.0
2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611,101.88679245283019,92.72727272727272
2877e9e9980619126420db0163ee0779,59fa10b4c9f3cd3cf1048a41966fe24e,83.75,91.25
2877e9e9980619126420db0163ee0779,ce84530bdb8f4a9e7cf97e14d536b8a0,73.4375,93.44262295081968
2877e9e9980619126420db0163ee0779,093587100e2037b5dec3199d77b35e8b,,
2877e9e9980619126420db0163ee0779,f85a47779c423d73ea3b2aa48c54ff8b,83.72093023255815,91.86046511627907
2877e9e9980619126420db0163ee0779,fde04f931b1efe670ec01ec59424cd20,115.78947368421053,155.0
2877e9e9980619126420db0163ee0779,5254f09164f6bcfba80a12e595ca4724,67.64705882352942,108.8235294117647
